Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
231,Antoine Hainaut,0,29,0,0,0,43,0,2024-12-06,22-292,fr FRA,Parma,@,Inter,it Serie A,L 1-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,29,36,80.6,0,1,1,1,3,453,125,13,17,76.5,13,15,86.7,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,14,23,7,0,43,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0,0,0,0,1,0,"DF,FW",Match Report
232,Hernani,0,10,0,0,0,15,0,2024-12-06,30-254,br BRA,Parma,@,Inter,it Serie A,L 1-3,N,31,0,0,0,0,0,0,0,0,,,0,,,0,10,16,62.5,0,1,0,0,0,104,16,9,12,75.0,0,0,,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,4,0,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
233,Valentin Mihaila,0,29,0,0,0,38,1,2024-12-06,24-308,ro ROU,Parma,@,Inter,it Serie A,L 1-3,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,29,33,87.9,0,2,0,0,2,370,68,17,19,89.5,7,9,77.8,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,3,18,20,0,38,1,1,1,0,0,0,0,,0,2,0,2,0,1,1,0,0,0,0,0,0,"FW,MF",Match Report
234,Simon Sohm,1,46,3,0,0,56,3,2024-12-06,23-239,ch SUI,Parma,@,Inter,it Serie A,L 1-3,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,16.7,0,46,50,92.0,1,6,1,0,4,737,218,22,24,91.7,24,24,100.0,0,1,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,56,1,12,42,3,1,56,3,2,1,1,1,3,4,75.0,1,0,0,0,1,4,1,0,0,0,0,0,1,MF,Match Report
235,Matteo Cancellieri,2,7,1,0,0,18,1,2024-12-06,22-298,it ITA,Parma,@,Inter,it Serie A,L 1-3,Y,74,0,0,0,0,0,0,0,2,0.0,0.0,1,50.0,15.1,0,7,8,87.5,1,0,0,0,0,66,22,5,5,100.0,1,2,50.0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,4,7,7,3,18,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0,0,0,0,1,1,"FW,MF",Match Report
236,Mohamed Haj,0,8,0,0,0,11,0,2024-12-06,19-255,tn TUN,Parma,@,Inter,it Serie A,L 1-3,N,16,0,0,0,0,0,0,0,0,,,0,,,0,8,9,88.9,0,0,0,0,0,139,16,0,0,,6,7,85.7,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,8,3,0,11,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,MF,Match Report
237,Emanuele Valeri,1,21,0,0,0,42,0,2024-12-06,25-365,it ITA,Parma,@,Inter,it Serie A,L 1-3,Y,73,0,0,0,0,0,0,0,1,0.0,,0,0.0,31.0,1,21,31,67.7,0,3,0,0,3,331,120,7,7,100.0,11,15,73.3,1,6,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,13,14,15,0,42,0,0,0,0,0,0,0,,0,2,1,1,0,0,4,0,0,0,0,0,0,DF,Match Report
238,Mandela Keita,0,25,0,0,1,29,1,2024-12-06,22-210,be BEL,Parma,@,Inter,it Serie A,L 1-3,Y,59,0,0,0,0,0,0,0,0,,,0,,,0,25,27,92.6,0,1,0,0,2,502,85,8,8,100.0,11,12,91.7,5,6,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,25,1,0,29,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,1,2,MF,Match Report
239,Pontus Almqvist,6,17,2,0,0,29,0,2024-12-15,25-158,se SWE,Parma,,Hellas Verona,it Serie A,L 2-3,N,45,0,0,0,0,0,0,0,6,0.0,0.0,2,33.3,18.3,0,17,20,85.0,0,1,0,0,1,220,52,10,11,90.9,6,6,100.0,0,0,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,29,0,1,8,22,3,29,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
240,Dennis Man,4,27,2,0,0,51,0,2024-12-15,26-111,ro ROU,Parma,,Hellas Verona,it Serie A,L 2-3,Y,90,0,0,0,0,0,0,0,4,0.0,0.0,1,25.0,15.7,0,27,36,75.0,2,2,3,0,3,270,85,21,24,87.5,3,4,75.0,0,4,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,51,0,4,12,36,4,51,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,0,0,0,0,2,"FW,MF",Match Report
