Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
34,Johann Lepenant,0,11,0,0,0,24,1,2024-08-31,21-314,fr FRA,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,11,17,64.7,0,1,2,0,2,203,35,5,6,83.3,4,6,66.7,2,4,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,6,11,7,0,24,1,0,0,0,1,1,3,33.3,2,1,0,1,3,4,0,0,0,0,0,1,3,MF,Match Report
35,Marcus Coco,1,30,1,0,1,50,4,2024-08-31,28-068,fr FRA,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,82,0,0,0,0,0,0,0,1,0.0,,0,0.0,27.5,0,30,38,78.9,1,2,0,0,3,433,192,18,19,94.7,11,14,78.6,0,2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,6,19,18,13,1,50,4,4,3,1,0,2,5,40.0,3,2,1,1,0,4,5,0,1,0,0,5,2,DF,Match Report
36,Alban Lafont,0,11,0,0,1,26,0,2024-08-31,25-221,ci CIV,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,11,22,50.0,0,0,0,0,0,385,326,0,0,,8,8,100.0,3,13,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,26,0,0,0,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,GK,Match Report
37,Mostafa Mohamed,1,1,0,0,0,7,0,2024-08-31,26-277,eg EGY,Nantes,@,Montpellier,fr Ligue 1,W 3-1,N,17,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,14.5,0,1,2,50.0,0,0,0,0,0,6,0,1,2,50.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,5,1,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,FW,Match Report
38,Moses Simon,2,13,1,1,0,32,2,2024-08-31,29-050,ng NGA,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,83,1,0,1,0,1,1,0,2,0.0,0.0,1,50.0,17.3,0,13,17,76.5,0,1,0,0,0,202,10,7,9,77.8,6,8,75.0,0,0,,1,0,0,0,1,0,0,1,0,0,0,1,0,0,32,0,6,15,12,4,31,2,2,1,1,0,2,3,66.7,1,0,0,0,1,3,2,0,0,0,0,1,0,"FW,MF",Match Report
39,Pedro Chirivella,0,34,3,1,0,52,3,2024-08-31,27-100,es ESP,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,34,42,81.0,1,7,2,0,9,672,418,11,13,84.6,16,17,94.1,6,10,60.0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,52,5,18,33,2,0,52,3,3,2,1,0,1,2,50.0,1,2,0,2,0,3,4,0,0,0,0,2,0,MF,Match Report
40,Nicolas Pallois,0,21,0,0,0,37,2,2024-08-31,36-347,fr FRA,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,21,24,87.5,0,0,0,0,0,389,123,9,11,81.8,10,10,100.0,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,31,6,0,0,37,2,1,2,0,0,2,2,100.0,0,2,1,1,1,3,8,0,0,0,0,1,1,DF,Match Report
41,Tino Kadewere,0,19,4,2,0,36,1,2024-08-31,28-239,zw ZIM,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,89,0,2,2,0,0,0,0,0,,,0,,,0,19,25,76.0,3,0,2,0,4,271,101,12,13,92.3,7,9,77.8,0,2,0.0,4,4,0,0,0,0,0,2,2,0,0,0,0,0,36,2,6,18,12,3,36,1,1,1,0,0,0,0,,0,1,0,1,0,1,6,0,0,0,0,0,1,"MF,FW",Match Report
42,Sorba Thomas,0,8,2,0,0,25,2,2024-08-31,25-009,wls WAL,Nantes,@,Montpellier,fr Ligue 1,W 3-1,Y,73,0,0,0,0,0,0,0,0,,,0,,,0,8,17,47.1,2,0,0,0,1,140,61,5,6,83.3,1,5,20.0,2,5,40.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,4,8,14,2,25,2,1,1,1,0,1,1,100.0,0,1,0,1,0,2,1,0,0,0,0,1,2,"FW,MF",Match Report
43,Louis Leroux,0,2,1,1,0,2,0,2024-08-31,18-221,fr FRA,Nantes,@,Montpellier,fr Ligue 1,W 3-1,N,8,0,0,0,0,0,0,0,0,,,0,,,0,2,2,100.0,0,1,0,0,0,29,12,1,1,100.0,1,1,100.0,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,DF",Match Report
